model,price,reviews,sells,url,vendor
,234.30,91,5,https://produto.mercadolivre.com.br/MLB-2680295423-roteador-tp-link-archer-c60-v3-ac1350-245ghz-mumimo-bivolt-_JM,
,669.99,9,139,https://produto.mercadolivre.com.br/MLB-1714919774-modem-roteador-3g-e-4g-chip-sim-c-antena-ex-desbloq-300mbps-_JM,
,379.33,197,1,https://produto.mercadolivre.com.br/MLB-2059838392-roteador-load-balance-tp-link-tl-r480t-suporta-ate-4-wan-_JM,
,1239,299,9,https://produto.mercadolivre.com.br/MLB-1979450675-ubiquiti-unifi-ac-pro-ap-uap-ac-pro-branco-_JM,
,254.90,6,39,https://produto.mercadolivre.com.br/MLB-1641557602-roteador-wifi-5-intelbras-wi-force-w5-1200f-dual-band-ac1200-_JM,
,288,174,24,https://produto.mercadolivre.com.br/MLB-2187740756-roteador-wireless-wi-fi-huawei-ws5200-gigabit-ac1300-_JM,
,699,612,9,https://produto.mercadolivre.com.br/MLB-1951501893-kit-2-un-roteador-intelbras-twibi-giga-mesh-ac1200-branco-_JM,
,1730,747,1,https://produto.mercadolivre.com.br/MLB-2685750373-fontes-24v-ubnt-com-50-und-com-cabo-energia-com-garantia-_JM,
,1198,18,19,https://produto.mercadolivre.com.br/MLB-2073273858-roteador-access-point-tp-link-omada-eap245-1750mbps-_JM,
,231.65,602,33,https://produto.mercadolivre.com.br/MLB-1903941826-roteador-mercusys-ac12g-dual-band-ac1200-2450ghz-gigabit-_JM,
,1399,137,19,https://produto.mercadolivre.com.br/MLB-2107505289-mikrotik-routerboard-rb-4011igsrm-_JM,
,221.07,602,14,https://produto.mercadolivre.com.br/MLB-2092030145-roteador-mercusys-ac12g-certificado-anatel-101001000-_JM,
,464.88,712,20,https://produto.mercadolivre.com.br/MLB-2088558322-roteador-mikrotik-5-portas-gigabit-routerboard-hex-rb750gr3-_JM,
,779.99,423,198,https://produto.mercadolivre.com.br/MLB-1504455433-kit-3-roteador-tp-link-mesh-ac1200-mbps-100-conexoes-deco-e4-_JM,
,57.99,6,78,https://produto.mercadolivre.com.br/MLB-1888948231-repetidor-de-sinal-amplificador-wireless-wifi-300mbps-barato-_JM,
,1998,89,1,https://produto.mercadolivre.com.br/MLB-1867964191-roteador-tp-link-archer-ax6000-preto-_JM,
,775.23,60,78,https://produto.mercadolivre.com.br/MLB-1716815420-mikrotik-ap-omnitik-u-5hnd-l4-nf-_JM,
,362,531,6,https://produto.mercadolivre.com.br/MLB-1858990951-access-point-roteador-tp-link-archer-c80-preto-_JM,
,1029,587,1,https://produto.mercadolivre.com.br/MLB-2693024185-access-point-sistema-wi-fi-mesh-tp-link-deco-m4-3-unidades-_JM,
,2998.88,5,1,https://produto.mercadolivre.com.br/MLB-2610178685-roteador-access-point-bridge-tp-link-archer-ax11000-v1-tri-b-_JM,
,510,712,66,https://produto.mercadolivre.com.br/MLB-1838710304-mikrotik-routerboard-rb-750gr3-hex-256mb-l4-880mhz-_JM,
,1350,174,3,https://produto.mercadolivre.com.br/MLB-2696749660-lote-704-_JM,
,649.99,150,2,https://produto.mercadolivre.com.br/MLB-2075820712-roteador-ac1200-mesh-deco-e4-2-pack-_JM,
,2099,60,4,https://produto.mercadolivre.com.br/MLB-2666301930-sistema-wi-fi-mesh-accesspointroteador-wmm-deco-x60-2unid-_JM,
,130.82,5,308,https://produto.mercadolivre.com.br/MLB-1119826592-s-3553lc20ds-53lc20d-mikrotik-sfp-20km-lc-sfp-125g-gbic-_JM,
,1067.97,56,43,https://produto.mercadolivre.com.br/MLB-1861518436-mikrotik-routerboard-rb-2011uias-2hnd-in-l5-128mb-5-portas-_JM,
,100.85,6,70,https://produto.mercadolivre.com.br/MLB-1626063008-repetidor-sinal-wifi-duas-antenas-1200m-24-ghz-prontentrega-_JM,
,390,707,13,https://produto.mercadolivre.com.br/MLB-1698586718-repetidor-tp-link-ac1200mbps-re305-dual-band-_JM,
,194.90,145,10,https://produto.mercadolivre.com.br/MLB-2222450656-roteador-wireless-intelbras-gf1200-wi-fi-4-antenas-dual-band-_JM,
,2790.79,6,4,https://produto.mercadolivre.com.br/MLB-2147858044-mikrotik-cloud-core-router-ccr1009-7g-1c-pc-_JM,
,263.99,53,5,https://produto.mercadolivre.com.br/MLB-1906393345-repetidor-wifi-tp-link-re200-ac750-dual-band-24-5ghz-_JM,
,1289,299,6,https://produto.mercadolivre.com.br/MLB-2696413218-access-point-outdoor-indoor-ubiquiti-unifi-ac-pro-nf-_JM,
,621.37,423,17,https://produto.mercadolivre.com.br/MLB-1634358101-roteador-tp-link-ac1200-mesh-cx-2-un-deco-e4-_JM,
,105,384,11,https://produto.mercadolivre.com.br/MLB-1945831172-roteador-repetidor-wifi-access-point-wisp-pix-link-bivolt-_JM,
,458.70,712,6,https://produto.mercadolivre.com.br/MLB-2602989153-roteador-mikrotik-routerboard-hex-rb750gr3-100v240v-_JM,
,807,33,70,https://produto.mercadolivre.com.br/MLB-1165030840-ubnt-lbe-5ac-16-120-br-litebeam-16dbi-5ghz-100mbpsac-na-cx-_JM,
,124.20,"2,462",23,https://produto.mercadolivre.com.br/MLB-1845867547-roteador-wireless-wi-fi-tp-link-wr840n-300mbps-2-antenas-_JM,
,328,99,16,https://produto.mercadolivre.com.br/MLB-2171752434-access-point-roteador-asus-rt-ac59u-preto-110v240v-_JM,
,1599,"1,112",10,https://produto.mercadolivre.com.br/MLB-2004584572-roteador-wi-fi-mesh-tp-link-deco-m5-100v240v-3-unidades-_JM,
,250,7,25,https://produto.mercadolivre.com.br/MLB-2677461979-kit-10-roteador-intelbras-wrn-240i-_JM,
,798,46,10,https://produto.mercadolivre.com.br/MLB-2049260250-access-point-indoor-tp-link-omada-eap225-ac1350-gigabit-_JM,
,84.47,"5,289",2243,https://produto.mercadolivre.com.br/MLB-1824748195-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,
,629.90,7,155,https://produto.mercadolivre.com.br/MLB-1441452950-roteador-externo-4g-3g-2g-amplimax-elsys-full-_JM,
,735,60,261,https://produto.mercadolivre.com.br/MLB-871560260-mikrotik-ap-omnitik-u-5hnd-l4-lacradas-nas-caixas-anatel-_JM,
,857,60,25,https://produto.mercadolivre.com.br/MLB-1632078944-mikrotik-routerboard-rb-omnitik-upa-5hnd-l5-_JM,
,1959.94,540,14,https://produto.mercadolivre.com.br/MLB-984846702-roteador-tp-link-wi-fi-ac-1300mbps-deco-m5-envio-imediato-_JM,
,339.88,"2,369",57,https://produto.mercadolivre.com.br/MLB-1991270288-roteador-wireless-tp-link-archer-c6-ac1200-gigabit-1001000-_JM,
,805,4,162,https://produto.mercadolivre.com.br/MLB-1852203337-modem-roteador-entrada-chip-4g-vivo-claro-tim-wifi-intelbras-_JM,
,1199,"2,462",2,https://produto.mercadolivre.com.br/MLB-2665882440-roteador-tp-link-tl-wr840n-849n-com-fonte-30-pc-completos-_JM,
,274.90,325,18,https://produto.mercadolivre.com.br/MLB-1463031100-roteador-intelbras-r1200-preto-110v220v-_JM,
,56.99,49,871,https://produto.mercadolivre.com.br/MLB-1745240963-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,
,217.48,602,334,https://produto.mercadolivre.com.br/MLB-1595435260-roteador-mercusys-gigabit-dual-band-ac1200-ac12g-_JM,
,410,"1,229",1,https://produto.mercadolivre.com.br/MLB-2713229023-roteador-mercusys-mw301r-110v220v-kit-com-10-unidades-_JM,
,310,163,11,https://produto.mercadolivre.com.br/MLB-2126885990-kit-repetidor-wireless-powerline-dhp-w221av-_JM,
,139.90,"1,648",2,https://produto.mercadolivre.com.br/MLB-1953970611-roteador-tp-link-tl-wr840n-300mbps-2-antenas-5dbi-wi-fi-_JM,
,690,60,7,https://produto.mercadolivre.com.br/MLB-2170697957-access-point-outdoor-mikrotik-omnitik-5-rbomnitiku-5hnd-_JM,
,374.99,"2,128",2,https://produto.mercadolivre.com.br/MLB-1977760151-roteador-intelbras-rg1200-gigabit-dual-band-quebra-parede-_JM,
,1470,"1,033",3,https://produto.mercadolivre.com.br/MLB-2056196196-kit-com-30-roteador-intelbras-rf-301k-_JM,
,494.99,"1,678",26,https://produto.mercadolivre.com.br/MLB-1932042124-roteador-wi-fi-wireless-corporativo-intelbras-hotspot-300-_JM,
,240.82,420,87,https://produto.mercadolivre.com.br/MLB-1976162720-roteador-load-balance-tp-link-tl-r470t-4-portas-wan-c-nf-_JM,
,453,11,36,https://produto.mercadolivre.com.br/MLB-1905625418-access-point-roteador-tp-link-archer-ax10-preto-_JM,
,339.90,"2,369",3,https://produto.mercadolivre.com.br/MLB-2667704437-roteador-gigabit-tp-link-archer-c6-v3-5-anos-garantia-_JM,
,157.90,710,5,https://produto.mercadolivre.com.br/MLB-1846146367-roteador-tp-link-wi-fi-ac750-dual-band-4-antenas-archer-c21-_JM,
,385,531,84,https://produto.mercadolivre.com.br/MLB-1800630121-access-point-roteador-tp-link-archer-c80-preto-com-nota-fis-_JM,
,232.02,"1,661",4,https://produto.mercadolivre.com.br/MLB-1742922514-roteador-intelbras-action-rf-1200-preto-wi-fi-5-100v240v-_JM,
,339.99,"2,128",1,https://produto.mercadolivre.com.br/MLB-2039848983-roteador-wifi-gigabit-intelbras-rg1200-controle-de-conteudo-_JM,
,529.98,4,58,https://produto.mercadolivre.com.br/MLB-1492061060-mikrotik-routerboard-rbsxtsqg-5acd-l3-sxtsq-5-ac-_JM,
,201,129,2,https://produto.mercadolivre.com.br/MLB-2701324721-repetidor-d-link-dap-1610-branco-110240v-1200mbps-dual-band-_JM,
,445,347,9,https://produto.mercadolivre.com.br/MLB-2218237532-roteador-wi-fi-mesh-intelbras-kit-twibi-fast-2-unidades-_JM,
,284.90,"6,675",22,https://produto.mercadolivre.com.br/MLB-1949838125-roteador-tp-link-archer-c60-ac1350-mu-mimo-dual-band-_JM,
,851.95,423,16,https://produto.mercadolivre.com.br/MLB-1691019116-roteador-tp-link-sistema-wi-fi-mesh-ac1200-deco-e4-3-pack-_JM,
,310.88,376,23,https://produto.mercadolivre.com.br/MLB-2088336133-roteador-tp-link-archer-c6-wireless-ac1200-mu-mimo-gigabit-_JM,
,275,349,1,https://produto.mercadolivre.com.br/MLB-2102788424-roteador-wireless-tp-link-archer-c5-ac1200-867mbps-_JM,
,430,862,2,https://produto.mercadolivre.com.br/MLB-2688874743-kit-2-adaptador-powerline-tp-link-tl-wpa4220-branco-_JM,
RE170,109.90,21,160,https://www.mercadolivre.com.br/roteador-wisp-multilaser-re170-branco-100v240v/p/MLB19091477?pdp_filters=category:MLB5867,Multilaser
,714.90,559,28,https://produto.mercadolivre.com.br/MLB-1725299395-access-point-indoor-ubiquiti-networks-unifi-ac-lite-ap-uap-a-_JM,
,99.99,667,244,https://produto.mercadolivre.com.br/MLB-1901812626-roteador-dlink-dir-615-x1-wi-fi-300mbps-tr-069-2-antenas-_JM,
,144.61,"5,289",84,https://produto.mercadolivre.com.br/MLB-707585339-repetidor-wi-fi-wireless-n-ap-extensor-sinal-router-wifi-_JM,
Mi AIoT,1038.51,12,203,https://www.mercadolivre.com.br/roteador-xiaomi-mi-aiot-ax3600-preto/p/MLB17298333?pdp_filters=category:MLB5867,Xiaomi
,1573.08,58,10,https://produto.mercadolivre.com.br/MLB-1992184980-roteador-wi-fi-mesh-tp-link-deco-x20-branco-2-unidades-_JM,
,338,"3,217",2,https://produto.mercadolivre.com.br/MLB-1828729918-roteador-tp-link-tl-wr941hp-8dbi-1000mw-high-power-wireless-_JM,
,102.40,"5,289",10,https://produto.mercadolivre.com.br/MLB-2147060186-repetidor-pixlink-4-antenas-amplificador-de-sinal-2800m-wifi-_JM,
,899,72,7,https://produto.mercadolivre.com.br/MLB-1384538986-ubiquiti-edgerouter-x-er-x-br-5-portas-rj45-cnota-fiscal-_JM,
,59.99,35,622,https://produto.mercadolivre.com.br/MLB-1404055275-repetidor-expansor-de-sinal-wifi-internet-roteador-wireless-_JM,
,367.84,587,7,https://produto.mercadolivre.com.br/MLB-2049201389-roteador-deco-m4-gigabit-ac1200-sistema-mesh-tp-link-_JM,
,809,58,10,https://produto.mercadolivre.com.br/MLB-2016472739-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-x20-_JM,
,848,46,2,https://produto.mercadolivre.com.br/MLB-2049186314-access-point-indoor-tp-link-eap225-ac1350-gigabit-mu-mimo-_JM,
,345,"2,128",54,https://produto.mercadolivre.com.br/MLB-1602486364-roteador-wireless-intelbras-action-rg-1200-gigabit-_JM,
,300.90,"1,490",16,https://produto.mercadolivre.com.br/MLB-1964666217-roteador-repetidor-intelbras-action-rg1200-gigabit-dualband-_JM,
,1078,"1,112",3,https://produto.mercadolivre.com.br/MLB-2626072712-sistema-wi-fi-mesh-tp-link-deco-m5-100v240v-2-unidades-_JM,
,632.23,156,9,https://produto.mercadolivre.com.br/MLB-2612419765-mikrotik-routerboard-rb-760igs-hex-s-880mhz-256mb-l4-_JM,
,529.23,162,79,https://produto.mercadolivre.com.br/MLB-1575295303-roteador-tp-link-archer-ax10-preto-_JM,
,200,"1,229",5,https://produto.mercadolivre.com.br/MLB-2665726871-roteador-mercusys-mw301r-v1-kit-com-5-unidades-usados-_JM,
,448.75,136,2,https://produto.mercadolivre.com.br/MLB-2682856028-sistema-wi-fi-mesh-d-link-covr-1102-100v240v-2-unidades-_JM,
,129,384,24,https://produto.mercadolivre.com.br/MLB-2155432685-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-_JM,
,119.90,"5,289",478,https://produto.mercadolivre.com.br/MLB-1390840217-repetidor-roteador-pixlink-wireless-4-antenas-2800m-wi-fi-_JM,
,76.99,8,51,https://produto.mercadolivre.com.br/MLB-1955039254-wifi-sinal-amplificador-300m-wireless-n-_JM,
,420,"2,462",4,https://produto.mercadolivre.com.br/MLB-2681862853-10-roteador-tp-link-tl-wr840n-840n-com-fonte-e-garantias-_JM,
,420,"2,462",5,https://produto.mercadolivre.com.br/MLB-2683439708-10-roteador-tp-link-tl-wr840n-849n-com-fonte-promoco-branco-_JM,
,359.90,"3,217",134,https://produto.mercadolivre.com.br/MLB-1005824047-roteador-wireless-tp-link-tl-wr-941hp-atravessa-paredes-_JM,
,650,"2,462",4,https://produto.mercadolivre.com.br/MLB-2678923767-roteador-tp-link-tl-wr840n-849-branco-15-und-completos-_JM,
,1230.24,587,26,https://produto.mercadolivre.com.br/MLB-1773645141-roteador-mesh-sem-fio-tp-link-deco-m4-ac1200-kit-com-3-_JM,
,159,"1,661",4,https://produto.mercadolivre.com.br/MLB-2630606810-roteador-intelbras-action-rf-1200-preto-100v240v-_JM,
,629,19,269,https://produto.mercadolivre.com.br/MLB-1252069326-roteador-externo-4g-3g-2g-amplimax-elsys-_JM,
,1472,"1,112",3,https://produto.mercadolivre.com.br/MLB-2682554443-access-point-roteador-sist-wi-fi-mesh-tp-link-deco-m5-3-unid-_JM,
,374.99,"2,128",132,https://produto.mercadolivre.com.br/MLB-1921779064-roteador-intelbras-rg1200-giga-internet-acima-de-100-megas-_JM,
,1752.39,58,16,https://produto.mercadolivre.com.br/MLB-2029213026-roteador-mesh-tp-link-deco-x20-branco-2-unidades-_JM,
,280,30,5,https://produto.mercadolivre.com.br/MLB-1923803008-access-point-tp-link-tl-wa901nd-branco-_JM,
,205,"1,661",5,https://produto.mercadolivre.com.br/MLB-2121339821-roteador-access-point-repetidor-intelbras-action-rf-1200-_JM,
,109.90,"5,289",16,https://produto.mercadolivre.com.br/MLB-1935945582-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,
,208.88,887,54,https://produto.mercadolivre.com.br/MLB-1835738898-repetidor-tp-link-re200-ac750-dual-band-245ghz-_JM,
,573,83,9,https://produto.mercadolivre.com.br/MLB-2184105695-access-point-indoor-mikrotik-routerboard-hap-ac2-l4-rbd52g-_JM,
,231.65,602,76,https://produto.mercadolivre.com.br/MLB-1907346555-roteador-mercusys-gigabit-dual-band-ac1200-ac12g-_JM,
,889.90,46,14,https://produto.mercadolivre.com.br/MLB-2073393880-roteador-access-point-indoor-tp-link-omada-eap225-v3-_JM,
,211,665,3,https://produto.mercadolivre.com.br/MLB-2701415257-repetidor-wi-fi-mesh-access-wisp-d-link-dir-842-100240v-_JM,
,968,56,5,https://produto.mercadolivre.com.br/MLB-2148220613-roteador-mikrotik-routerboard-rb2011uias-2hnd-in-bivolt-_JM,
,1686.73,14,1,https://produto.mercadolivre.com.br/MLB-1891204482-access-point-wireless-gigabit-mu-mimo-montavel-em-teto-_JM,
,292.99,76,94,https://produto.mercadolivre.com.br/MLB-1746260170-roteador-tp-link-ec230-g1-ac1350-mbps-mu-mimo-dual-band-giga-_JM,
,817.72,587,1,https://produto.mercadolivre.com.br/MLB-2688595769-roteador-mesh-sem-fio-tp-link-deco-m4-ac1200-kit-com-2-_JM,
,750,747,5,https://produto.mercadolivre.com.br/MLB-2662296061-20-roteador-intelbras-iwr-3000n-com-fonte-brancos-testados-_JM,
,265.02,547,1,https://produto.mercadolivre.com.br/MLB-2074960284-roteador-access-point-wisp-repetidor-tenda-ac10-preto-_JM,
,380,"1,033",22,https://produto.mercadolivre.com.br/MLB-2702225890-10-roteador-intelbras-rf-301k-300-megas-preto-110v220v-_JM,
,1034.90,14,10,https://produto.mercadolivre.com.br/MLB-2037768112-access-point-coorporativo-ac1750-eap245-mu-mimo-dual-band-_JM,
,339.99,"2,128",20,https://produto.mercadolivre.com.br/MLB-1977731430-roteador-rg1200-intelbras-giga-internet-acima-de-200-megas-_JM,
,690.50,612,3,https://produto.mercadolivre.com.br/MLB-1852312879-kit-2-roteadores-wireless-mesh-dual-band-twibi-giga--_JM,
,199.90,"1,350",54,https://produto.mercadolivre.com.br/MLB-1893555425-roteador-intelbras-rf-1200-wireless-action-smart-dual-band-_JM,
,429.99,862,2,https://produto.mercadolivre.com.br/MLB-2695768100-adaptador-repetidor-tp-link-tl-wpa4220-triplo-av500-nota-fis-_JM,
,630.49,206,4,https://produto.mercadolivre.com.br/MLB-2625821929-modem-roteador-wifi-zte-4g-253v-saida-p-chip-e-antena-rural-_JM,
,699,7,19,https://produto.mercadolivre.com.br/MLB-1439507189-mikrotik-rb960pgs-hex-poe-homologado-anatel-_JM,
,725,60,3,https://produto.mercadolivre.com.br/MLB-2674764136-access-point-outdoor-mikrotik-ap-rbomnitiku-5hnd-l4-_JM,
,380,747,6,https://produto.mercadolivre.com.br/MLB-2662484066-10-roteador-intelbras-iwr-3000n-branco-com-fontes-testado-_JM,
,4199,23,2,https://produto.mercadolivre.com.br/MLB-2630200750-roteador-e-point-google-nest-wifi-mesh-wi-fi-snow-4-unidades-_JM,
,169.90,235,8,https://produto.mercadolivre.com.br/MLB-1120102546-roteador-wireless-300-mbps-c-4-antenas-fixas-mercusys-_JM,
,2275.02,60,20,https://produto.mercadolivre.com.br/MLB-1845812491-roteador-mesh-tp-link-deco-x60-wifi6-ax3000-pack-com-2-_JM,
,757,423,2,https://produto.mercadolivre.com.br/MLB-2702406684-access-point-roteador-sist-wi-fi-mesh-tp-link-deco-e4-3un-nf-_JM,
,494.85,12,6,https://produto.mercadolivre.com.br/MLB-2047491494-roteador-wi-fi-300mbps-24ghz-greatek-gwr300n-15-unidades-_JM,
,150,48,7,https://produto.mercadolivre.com.br/MLB-2680952565-roteador-intelbras-iwr-1000n-branco-kit-10-sem-fonte-_JM,
,1390,299,2,https://produto.mercadolivre.com.br/MLB-1862783717-ubnt-uap-ac-pro-br-unifi-ap-2450ghz-4501300mbps-_JM,
,78.20,"1,229",46,https://produto.mercadolivre.com.br/MLB-1921434127-roteador-mercusys-mw301r-branco-lacrado-original-nota-fiscal-_JM,
,1149,9,88,https://produto.mercadolivre.com.br/MLB-1342298915-kit-amplimax4gtel-sfio-id-viva-vozroteadorantenacabo-_JM,
,1005,160,32,https://produto.mercadolivre.com.br/MLB-1288205381-roteador-tenda-mw6-malha-mesh-kit-3-unidades-gigabit-wifi-_JM,
,899,5,6,https://produto.mercadolivre.com.br/MLB-1469653454-access-point-corporativo-tp-link-eap225-outdoor-ac1200-_JM,
,119,969,3,https://produto.mercadolivre.com.br/MLB-2169004295-repetidor-de-sinal-xiaomi-mi-wi-fi-300mbps-oferta-_JM,
,779.23,180,74,https://produto.mercadolivre.com.br/MLB-1599344167-roteador-tp-link-archer-ax50-ax3000-wifi-6-dual-preto-_JM,
,269.10,512,22,https://produto.mercadolivre.com.br/MLB-2152143976-modem-roteador-wifi-gwr1200ac-mont-branco-greatek-_JM,
,680,"2,462",4,https://produto.mercadolivre.com.br/MLB-2662825389-15-roteador-tp-link-tl-wr840n-849n-com-fontes-_JM,
,480,712,2,https://produto.mercadolivre.com.br/MLB-2710407552-mikrotik-routerboard-rb-750gr3-hex-880mhz-256mb-l4-_JM,
,419.90,"3,217",49,https://produto.mercadolivre.com.br/MLB-1002892411-roteador-wireless-tp-link-tl-wr-941hp-atravessa-paredes-_JM,
RE057,89,72,2566,https://www.mercadolivre.com.br/roteador-multilaser-re057-branco/p/MLB6136400?pdp_filters=category:MLB5867,Multilaser
,215.50,602,18,https://produto.mercadolivre.com.br/MLB-1294619986-roteador-gigabit-dual-band-ac1200-ac12g-mercusys-p-pc-gamer-_JM,
,295,59,74,https://produto.mercadolivre.com.br/MLB-1766213378-roteador-load-balance-tp-link-tl-r470t-quatro-portas-wan-_JM,
,854.27,73,16,https://produto.mercadolivre.com.br/MLB-2059739732-roteador-tp-link-loadbalance-vpn-gigabit-er605-tl-r605-_JM,
,654.55,124,2069,https://produto.mercadolivre.com.br/MLB-1005787636-link-4g-amplimax-elsysmodem-externo-para-internet-e-telefone-_JM,
,97.99,384,4,https://produto.mercadolivre.com.br/MLB-2618421638-repetidor-amplificador-extensor-de-sinal-2800mbps-barato-_JM,
,465,25,21,https://produto.mercadolivre.com.br/MLB-1968688685-range-extender-tp-link-re505x-dual-band-ax1500-one-mesh-_JM,
,149,89,8,https://produto.mercadolivre.com.br/MLB-1654315797-roteador-tp-link-wireless-tl-wr-840n-2-antenas-300mbps-_JM,
,349.90,395,3,https://produto.mercadolivre.com.br/MLB-2040294302-roteador-mesh-cosmo-ac1200-2-pecas-dual-band-_JM,
,2027.49,41,16,https://produto.mercadolivre.com.br/MLB-2042491252-roteador-mesh-tp-link-deco-m9-plus-branco-2-unidades-_JM,
,849,46,1,https://produto.mercadolivre.com.br/MLB-2650223595-access-point-indoor-tp-link-omada-eap225-ac1350-branco-_JM,
,188.90,"1,776",3,https://produto.mercadolivre.com.br/MLB-2181307171-repetidor-access-point-extensor-sinal-sem-fio-tplink-tlwa855-_JM,
,56.01,955,3,https://produto.mercadolivre.com.br/MLB-2613041878-repetidor-dhj-dr4-300m-branco-110v220v-_JM,
,254,"2,128",7,https://produto.mercadolivre.com.br/MLB-2145635255-roteador-repetidor-access-point-intelbras-action-rg-1200-_JM,
